병원ID,병원명,전화번호,주소,위도,경도,삭제 여부,장소 id
1071,연세밝은마음정신건강의학과의원,031-746-0110,"경기도 성남시 중원구 산성대로 356, 3층 (중앙동)",37.4440238,127.15599,0,
1072,제이민정신건강의학과의원,031-794-1889,"경기도 하남시 미사강변동로84번길 39, 에코타워 303, 501~502호 (망월동)",37.5634046,127.1952766,0,
1073,서울드림정신건강의학과의원,031-793-4382,"경기도 하남시 미사강변동로 74, 일옹미사타워 2층 201호 (망월동)",37.5618531,127.1938221,0,
1074,연세나무정신건강의학과의원,031-795-5272,"경기도 하남시 미사강변남로 103, 미사랑데르Ⅲ 3층 307~309호 (망월동)",37.5610822,127.1932982,0,
1075,전미유정신건강의학과의원,031-743-2111,"경기도 성남시 수정구 공원로 322, 227호 (신흥동, 신동아파라디움)",37.4433206,127.152081,0,
1076,길벗정신건강의학과의원,031-795-5850,"경기도 하남시 미사강변동로 73, 미사강변 노블레스 605,606,607호 (망월동)",37.5615554,127.1930378,0,
1077,서울깊은마음정신건강의학과의원,031-8027-0109,"경기도 하남시 미사강변동로 100-1, 미사역 파라곤 스퀘어 7층 706호 (망월동)",37.5644155,127.1929347,0,
1078,미사온정신건강의학과의원,031-8027-0094,"경기도 하남시 미사강변동로 81, 미사역 큐브앤 타워 5층 501호 (망월동)",37.5622594,127.1927499,0,
1079,성모베스트 정신건강의학과의원,031-523-3808,"경기도 남양주시 늘을2로14번길 3, 에이스프라자 6층 604,605호 (호평동)",37.6541161,127.2441356,0,
1080,한양정신과의원,031-559-8270,"경기도 남양주시 늘을2로 20, 301호 (호평동, CH리베로)",37.6544952,127.2441105,0,
1081,연세솔정신건강의학과의원,031-792-7337,"경기도 하남시 미사강변동로 127, 경서타워 405호 (망월동)",37.5658363,127.191169,0,
1082,마음빛정신건강의학과의원,031-745-7856,"경기도 성남시 수정구 산성대로 267, 5층 516호 (신흥동)",37.441324,127.1464467,0,
1083,연세정정신건강의학과의원,031-704-7585,"경기도 성남시 분당구 서현로321번길 10, 3층 (서현동)",37.3799841,127.1360479,0,
1084,마음과마음정신건강의학과의원,02-2039-7530,"경기도 하남시 위례학암로14번길 31, 경서타워2 3층 308호 (학암동)",37.4874484,127.1576656,0,
1085,서울특별시축령정신병원,031-592-6661,"경기도 남양주시 수동면 외방로172번길 58, (수동면)",37.7387759,127.3094646,0,
1086,행복한정신건강의학과의원,031-753-5005,"경기도 성남시 수정구 산성대로 229, 5층,6층 (신흥동)",37.4392579,127.1429947,0,
1087,마음공원정신건강의학과의원,031-609-7071,"경기도 성남시 수정구 위례동로 153, 에이플타워 5층 506호 (창곡동)",37.4734999,127.1501737,0,
1088,성남제일정신건강의학과의원,031-757-8100,"경기도 성남시 수정구 수정로 140, 세민빌딩 2층 일부호 (수진동)",37.4417754,127.1357055,0,
1089,신지용정신건강의학과의원,031-705-5594,"경기도 성남시 분당구 성남대로916번길 7, 301호 (야탑동, 서일빌딩)",37.4111576,127.1298581,0,
1090,신상은정신건강의학과의원,031-706-8131,"경기도 성남시 분당구 성남대로926번길 6, 6층 602호 (야탑동, 대덕프라자)",37.4121577,127.1298637,0,
1091,위례편한정신건강의학과의원,031-723-5831,"경기도 성남시 수정구 위례광장로 320, 아이에스센트럴타워 201호 (창곡동)",37.4722451,127.1429497,0,
1092,위례연세정신건강의학과의원,031-758-7508,"경기도 성남시 수정구 위례광장로 310, A동 5층 508호 (창곡동, 우성트램타워)",37.4727085,127.1429284,0,
1093,고려휴정신건강의학과의원,604-5500,"경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 301호 (야탑동)",37.4109685,127.1292477,0,
1094,한음한방신경정신과한의원,031-781-7510,"경기도 성남시 분당구 황새울로360번길 21, 1102호 (서현동, 신영팰리스타워)",37.3857069,127.1257165,0,
1095,성모신경정신건강의학과의원,031-708-0353,"경기도 성남시 분당구 성남대로 926, 510호 (야탑동, 메트로빌딩)",37.4125779,127.129292,0,
1096,위례삼성정신건강의학과의원,031-757-8575,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 8층 803호 (창곡동)",37.4734648,127.1427026,0,
1097,소운정신건강의학과의원,031-703-7820,"경기도 성남시 분당구 서현로210번길 2, 305호 (서현동, 성지하이츠텔)",37.3868395,127.1254838,0,
1098,연세푸른정신건강의학과의원,622-0707,"경기도 성남시 분당구 야탑로81번길 10, 302호 (야탑동, 아미고타워)",37.4105955,127.1282197,0,
1099,연세소울정신건강의학과의원,781-8620,"경기도 성남시 분당구 황새울로342번길 23, 5층 2-1호 (서현동, 기영프라자)",37.3869006,127.1246106,0,
1100,연세리정신건강의학과의원,031-707-5646,"경기도 성남시 분당구 서현로 192, 301호 (서현동, 야베스벨리)",37.3877936,127.1244293,0,
1101,모두의 정신건강의학과의원,031-702-5202,"경기도 성남시 분당구 황새울로342번길 9, 서울문고 6층 일부호 (서현동)",37.3860699,127.1234385,0,
1102,연세정신건강의학과의원,031-752-7225,"경기도 성남시 수정구 수정로 106, 206호 (수진동, SR프라자)",37.4407268,127.1322097,0,
1103,모란정신건강의학과의원,031-759-1144,"경기도 성남시 중원구 성남대로1130번길 3, 5층 501호 (성남동, 엠스퀘어)",37.4307297,127.1297959,0,
1104,위드유정신건강의학과의원,031-778-6698,"경기도 성남시 중원구 성남대로 1132, 모란역 센트럴스퀘어 401~403호 (성남동)",37.4309475,127.1298465,0,
1105,마마라정신건강의학과의원,031-602-1275,"경기도 성남시 중원구 성남대로 1144, 3층 (성남동)",37.4318299,127.1295846,0,
1106,유경정신건강의학과의원,031-759-5777,"경기도 성남시 중원구 성남대로 1146, 4층 (성남동, 구정빌딩)",37.4320589,127.1295357,0,
1107,우경종정신건강의학과의원,031-707-6353,"경기도 성남시 분당구 황새울로312번길 20, 303호 (서현동, 태성빌딩)",37.3830255,127.1220758,0,
1108,배석주정신건강의학과의원,031-722-2156,"경기도 성남시 중원구 광명로 5, 401호 (성남동)",37.4331759,127.1296985,0,
1109,이지브레인 정신건강의학과의원,031-701-8275,"경기도 성남시 분당구 분당로53번길 12, 서현나산플라자 3층 304호 (서현동)",37.3836742,127.1219947,0,
1110,현정신건강의학과의원,031-758-0575,"경기도 성남시 중원구 둔촌대로 84, 601호 (성남동)",37.4297249,127.1284766,0,
1111,서현정신건강의학과의원,031-698-2127,"경기도 성남시 분당구 황새울로335번길 5, 203호 (서현동)",37.3860493,127.1216975,0,
1112,신유호정신건강의학과의원,031-706-4824,"경기도 성남시 분당구 분당로53번길 9, 301호 (서현동, 에이원프라자)",37.3839203,127.1213463,0,
1113,서울진정신건강의학과의원,031-607-8839,"경기도 성남시 수정구 성남대로 1342, 가천대학교 지하2,3층 308호 (복정동)",37.4523915,127.1307015,0,
1114,보정숲정신건강의학과의원,031-272-9777,"경기도 용인시 기흥구 죽전로 52, 훼미리프라자 303호 (보정동)",37.3202975,127.1146708,0,
1115,마음초롱정신건강의학과의원,897-1121,"경기도 용인시 기흥구 죽전로 29, (보정동, 포레스트프라자)",37.3207465,127.1120832,0,
1116,홍만제정신건강의학과의원,718-7775,"경기도 성남시 분당구 돌마로 86, 2동 308,309호 (구미동, 엘레강스프라자)",37.3497105,127.1112912,0,
1117,도담정신건강의학과의원,031-897-5333,"경기도 용인시 기흥구 죽전로 20, 403호 (보정동, 죽전누리에뜰아파트)",37.3199559,127.1107808,0,
1118,열린정신건강의학과의원,031-714-9515,"경기도 성남시 분당구 백현로101번길 23, 302호 (수내동, 미도프라자)",37.3779468,127.1131168,0,
1119,서울아이마음정신건강의학과의원,031-717-9123,"경기도 성남시 분당구 백현로101번길 16, 대덕프라자 305호 (수내동)",37.377023,127.1128823,0,
1120,조현우정신건강의학과의원,031-717-0900,"경기도 성남시 분당구 백현로101번길 17, 초림프라자 3층 309호 (수내동)",37.3774801,127.1125099,0,
1121,기흥마음정신건강의학과의원,031-523-8551,"경기도 용인시 기흥구 구갈로 70, 메가타운 306호 (구갈동)",37.2805527,127.111688,0,
1122,분당성모정신건강의학과의원,031-714-7574,"경기도 성남시 분당구 돌마로 73, 우방코아 4층 401호 (금곡동)",37.3504009,127.1100314,0,
1123,분당지상정신건강의학과의원,031-718-3000,"경기도 성남시 분당구 돌마로 73, 우방코아 214호 (금곡동)",37.3504009,127.1100314,0,
1124,맑은세상정신건강의학과의원,715-4569,"경기도 성남시 분당구 성남대로 38, 403호 (구미동, 비즈바이코리아)",37.3393021,127.1093995,0,
1125,단비정신건강의학과의원,778-7097,"경기도 성남시 분당구 대왕판교로606번길 58, 2-26호 (삼평동, 판교푸르지오월드마크)",37.3955563,127.113551,0,
1126,해수소중한아이정신건강의학과의원,717-5545,"경기도 성남시 분당구 돌마로 68, 405호 (구미동, 분당프라자)",37.3496446,127.1095409,0,
1127,서울수정신건강의학과의원,031-714-7571,"경기도 성남시 분당구 돌마로 67, 402,403호 (금곡동, 금산젬월드)",37.3504972,127.1095235,0,
1128,연세예정신건강의학과의원,031-716-8833,"경기도 성남시 분당구 성남대로 168, 307호 (금곡동, 미도프라자)",37.3508865,127.1094943,0,
1129,우리아이맘정신건강의학과의원,031-711-2590,"경기도 성남시 분당구 성남대로 168, 604일부호 (금곡동, 미도프라자)",37.3508865,127.1094943,0,
1130,판교성모숲정신건강의학과의원,031-603-7003,"경기도 성남시 분당구 분당내곡로 151, 삼도타워 402, 403호 (삼평동)",37.397366,127.1125191,0,
1131,닥터맘정신건강의학과의원,031-717-3776,"경기도 성남시 분당구 성남대로 165, 천사의도시1 오피스텔 3층 306호 (금곡동)",37.350748,127.1083309,0,
1132,공감과분석 정신건강의학과의원,031-601-7595,"경기도 성남시 분당구 분당내곡로 131, 판교테크원 2층 일부호 (백현동)",37.3954648,127.1121136,0,
1133,마음정원 정신건강의학과의원,031-602-7759,"경기도 성남시 분당구 대왕판교로606번길 41, 프라임스퀘어 504호 (삼평동)",37.3964874,127.111964,0,
1134,더쉼정신건강의학과의원,031-698-3388,"경기도 성남시 분당구 대왕판교로606번길 39, 201호,202호 (삼평동, 럭스타워)",37.3964751,127.1115188,0,
1135,삼성공감정신건강의학과의원,031-8017-2035,"경기도 성남시 분당구 판교역로192번길 16, 7층 704호, 705호 (삼평동, 판교타워)",37.3977447,127.111446,0,
1136,이춘수정신건강의학과의원,031-8067-5454,"경기도 용인시 기흥구 용구대로 2398, 연원마을벽산아파트 (마북동)",37.3003072,127.1072867,0,
1137,연세에덴정신건강의학과의원,031-713-9434,"경기도 성남시 분당구 돌마로 47, 409호 (금곡동, 이코노샤르망)",37.3503814,127.1072135,0,
1138,강동우정신건강의학과의원,712-0506,"경기도 성남시 분당구 성남대로 345, 정자역 프라자빌딩 506호 (정자동)",37.3669303,127.1077021,0,
1139,분당 내마음 정신건강의학과의원,031-718-6988,"경기도 성남시 분당구 성남대로 345, 6층 604호 (정자동, 정자역프라자)",37.3669303,127.1077021,0,
1140,서울청정신건강의학과의원,031-602-7500,"경기도 성남시 분당구 판교역로 152, 알파돔타워Ⅲ 3층 3-2호 (백현동)",37.3942126,127.1102892,0,
1141,이삭정신건강의학과의원,719-7889,"경기도 성남시 분당구 성남대로331번길 3-3, 젤존타워III 6층 604호 (정자동)",37.3653352,127.1077176,0,
1142,라끄리니정신건강의학과의원,031-710-9590,"경기도 성남시 분당구 성남대로 385, 504호 (정자동, 분당클리닉빌딩)",37.3705719,127.1075607,0,
1143,서울탑정신건강의학과의원,031-716-2082,"경기도 성남시 분당구 성남대로 389, 3층 302호 (정자동, 폴라리스2 )",37.3708566,127.1075073,0,
1144,W정신건강의학과의원,031-8016-6663,"경기도 성남시 분당구 판교역로 178, 서건타워 402일부호 (삼평동)",37.3965078,127.1100665,0,
1145,지금여기정신건강의학과의원,070-5147-7575,"경기도 성남시 분당구 판교역로 184, 1002호 (삼평동)",37.3971462,127.1100699,0,
1146,좋은날 정신건강의학과의원,031-8077-2401,"경기도 화성시 동탄순환대로 400, 우성스타시티 A동 401호 (목동)",37.1829648,127.1231421,0,
1147,판교삼성정신건강의학과의원,031-696-7715,"경기도 성남시 분당구 판교역로 235, 에이치스퀘어 엔동 N동 203호 (삼평동)",37.4020281,127.1086521,0,
1148,박재홍 정신과의원,031-282-3301,"경기도 용인시 기흥구 중부대로 343-1, (신갈동, 동원빌딩)",37.2717466,127.1051113,0,
1149,아주큰나무정신건강의학과의원,031-8043-2078,"경기도 화성시 동탄대로시범길 134, 1033,1034호 (청계동, 동탄역시범반도유보라아이비파크4.0)",37.1992157,127.1142338,0,
1150,동탄정신건강의학과의원,031-373-3739,"경기도 화성시 동탄순환대로 704, A동 302호 (영천동)",37.2075604,127.1107989,0,
1151,마음과마음정신과의원,031-263-4975,"경기도 용인시 수지구 문정로 13, 6층 (풍덕천동, 중수프라자)",37.3219801,127.0960557,0,
1152,수지연세정신과의원,031-266-7022,"경기도 용인시 수지구 풍덕천로 122, 5층 503-3호 (풍덕천동, 하나로프라자)",37.3225277,127.0955578,0,
1153,한섬정신건강의학과의원,031-8067-5550,"경기도 용인시 수지구 풍덕천로 116, 영일빌딩 501호 (풍덕천동)",37.3223575,127.0949874,0,
1154,김종원정신건강의학과의원,031-276-2255,"경기도 용인시 수지구 풍덕천로 119, 307호 (풍덕천동, 로얄스포츠센타 )",37.3230615,127.09494,0,
1155,해솔정신건강의학과의원,031-264-3905,"경기도 용인시 수지구 수지로296번길 47, 수석빌딩 401호 (풍덕천동)",37.3218315,127.0940873,0,
1156,다산빛정신건강의학과의원,031-555-2553,"경기도 남양주시 미금로 239, 광장프라자 512~514호 (다산동)",37.6110519,127.1646204,0,
1157,연세인정신건강의학과의원,031-377-6895,"경기도 화성시 동탄순환대로 127-5, 우성센트럴타워 611,612호 (산척동)",37.1660595,127.1072823,0,
1158,닥터윤정신건강의학과의원,031-378-7795,"경기도 화성시 동탄대로 495, 동탄역리치안 302호 (오산동)",37.197969,127.0982597,0,
